,VIX,MXEU_vol_ratio,neg_thresh_2.5sd_26w_pct,DXY_roc_26w,LMBITR_logret_12w,DXY_logret_26w,MXRU_st_lt_divergence,MXCN_st_lt_divergence,DXY_vol_ratio,GTITL2YR_diff_12w,LF94TRUU_st_lt_divergence,neg_thresh_2.5sd_26w_count,US0001M_logret_accel_4w,neg_thresh_2.0sd_12w_pct,CRY,neg_thresh_2.5sd_12w_count,neg_thresh_1.5sd_12w_count,neg_thresh_1.5sd_12w_pct,GT10_vol_ratio,GTITL2YR_diff_26w,EMUSTRUU_st_lt_divergence,LUMSTRUU_logret_12w,LUMSTRUU_st_lt_divergence,GTITL2YR_diff_accel_4w,LUACTRUU_st_lt_divergence,pos_thresh_2.0sd_26w_count,Cl1_vol_ratio,yield_dispersion_4w,DXY_logret_12w,MXBR_vol_ratio,Y,pre_crisis
2005-07-28,11.207142857142856,0.3654570434258695,0.0,6.929178880147962,0.0086490597898284,0.0669909324109635,0.0699271843805533,0.0395390318487507,1.5974855989373775,-0.0112857142857143,-0.0214407431755631,0.0,0.0082352349694761,2.380952380952381,309.3985714285714,0.0,3.428571428571429,8.16326530612245,0.4527372867053646,-0.0959999999999998,-0.0114458626863007,0.0062360680611323,-0.0073441504765434,-0.0868571428571429,-0.0118052391812686,0.0,0.7636802697067406,0.0454225778911221,0.0591788440700769,1.4350119059038215,0,0
2005-07-29,11.315714285714286,0.3988974962724569,0.0,6.815961438450303,0.0085525201321512,0.0659304355200806,0.0714561623500407,0.0458890107883767,1.5804609686023678,-0.0014285714285713,-0.0177585013313036,0.0,0.0072726747221732,2.380952380952381,311.03285714285715,0.0,3.142857142857143,7.482993197278912,0.430434918767803,-0.0869999999999998,-0.0103521516170655,0.0059011294574928,-0.0071357897882636,-0.0622857142857143,-0.0111715494715522,0.0,0.7771752404252044,0.0444693064093495,0.0572983662181783,1.5746586373870255,0,0
2005-07-30,11.424285714285714,0.4323379491190444,0.0,6.702743996752646,0.0084559804744739,0.0648699386291977,0.0729851403195282,0.0522389897280027,1.5634363382673582,0.0084285714285715,-0.0140762594870441,0.0,0.0063101144748703,2.380952380952381,312.66714285714284,0.0,2.857142857142857,6.802721088435375,0.4081325508302413,-0.0779999999999997,-0.0092584405478303,0.0055661908538533,-0.0069274290999838,-0.0377142857142857,-0.0105378597618359,0.0,0.790670211143668,0.043516034927577,0.0554178883662798,1.7143053688702294,0,0
2005-07-31,11.532857142857145,0.4657784019656318,0.0,6.589526555054987,0.0083594408167966,0.0638094417383148,0.0745141182890156,0.0585889686676288,1.5464117079323485,0.0182857142857144,-0.0103940176427846,0.0,0.0053475542275674,2.380952380952381,314.3014285714286,0.0,2.5714285714285716,6.122448979591837,0.3858301828926797,-0.0689999999999997,-0.0081647294785951,0.0052312522502138,-0.006719068411704,-0.0131428571428571,-0.0099041700521195,0.0,0.8041651818621317,0.0425627634458044,0.0535374105143812,1.8539521003534336,0,0
2005-08-01,11.641428571428571,0.4992188548122193,0.0,6.476309113357329,0.0082629011591194,0.0627489448474319,0.076043096258503,0.0649389476072548,1.5293870775973386,0.0281428571428573,-0.0067117757985251,0.0,0.0043849939802645,2.380952380952381,315.93571428571425,0.0,2.2857142857142856,5.442176870748299,0.363527814955118,-0.0599999999999997,-0.0070710184093599,0.0048963136465743,-0.0065107077234242,0.0114285714285714,-0.0092704803424031,0.0,0.8176601525805953,0.0416094919640319,0.0516569326624826,1.993598831836637,0,0
2005-08-02,11.75,0.5326593076588068,0.0,6.363091671659671,0.0081663615014421,0.061688447956549,0.0775720742279905,0.0712889265468808,1.512362447262329,0.0380000000000002,-0.0030295339542656,0.0,0.0034224337329616,2.380952380952381,317.57,0.0,2.0,4.761904761904762,0.3412254470175563,-0.0509999999999997,-0.0059773073401247,0.0045613750429348,-0.0063023470351443,0.036,-0.0086367906326867,0.0,0.831155123299059,0.0406562204822593,0.049776454810584,2.133245563319841,0,0
2005-08-03,11.842857142857143,0.5508668882576196,0.0,5.922435131021369,0.0071302327687425,0.0574842406766456,0.0750052875772999,0.0722169000516897,1.465179923531105,0.042857142857143,-0.0034876569146383,0.0,0.0022937166401047,2.0408163265306123,317.1557142857143,0.0,1.8571428571428572,4.421768707482993,0.3390035319151794,-0.0498571428571426,-0.0063541717007512,0.0040988124629604,-0.0064895808058265,0.0322857142857143,-0.009018537236637,0.0,0.8313947178195076,0.0416355781815991,0.0454226544597463,2.131931343185979,0,0
2005-08-04,11.935714285714283,0.5690744688564326,0.0,5.481778590383067,0.0060941040360428,0.0532800333967423,0.0724385009266093,0.0731448735564985,1.417997399799881,0.0477142857142859,-0.003945779875011,0.0,0.0011649995472478,1.7006802721088436,316.74142857142857,0.0,1.7142857142857144,4.081632653061225,0.3367816168128025,-0.0487142857142855,-0.0067310360613777,0.0036362498829859,-0.0066768145765086,0.0285714285714286,-0.0094002838405872,0.0,0.8316343123399561,0.0426149358809388,0.0410688541089087,2.130617123052118,0,0
2005-08-05,12.028571428571428,0.5872820494552455,0.0,5.041122049744764,0.0050579753033431,0.0490758261168389,0.0698717142759188,0.0740728470613074,1.370814876068657,0.0525714285714287,-0.0044039028353838,0.0,3.628245439092539e-05,1.3605442176870748,316.32714285714286,0.0,1.5714285714285714,3.741496598639456,0.3345597017104256,-0.0475714285714284,-0.0071079004220042,0.0031736873030114,-0.0068640483471907,0.0248571428571429,-0.0097820304445374,0.0,0.8318739068604046,0.0435942935802785,0.036715053758071,2.129302902918256,0,0
2005-08-06,12.121428571428572,0.6054896300540585,0.0,4.6004655091064635,0.0040218465706434,0.0448716188369356,0.0673049276252282,0.0750008205661162,1.3236323523374327,0.0574285714285715,-0.0048620257957565,0.0,-0.0010924346384659,1.020408163265306,315.91285714285715,0.0,1.4285714285714286,3.4013605442176873,0.3323377866080487,-0.0464285714285713,-0.0074847647826308,0.0027111247230369,-0.0070512821178728,0.0211428571428572,-0.0101637770484876,0.0,0.832113501380853,0.0445736512796183,0.0323612534072333,2.127988682784394,0,0
2005-08-07,12.214285714285715,0.6236972106528714,0.0,4.159808968468161,0.0029857178379438,0.0406674115570322,0.0647381409745376,0.0759287940709251,1.2764498286062087,0.0622857142857144,-0.0053201487561293,0.0,-0.0022211517313228,0.6802721088435375,315.49857142857144,0.0,1.2857142857142858,3.0612244897959187,0.3301158715056718,-0.0452857142857143,-0.0078616291432573,0.0022485621430624,-0.0072385158885549,0.0174285714285716,-0.0105455236524378,0.0,0.8323530959013016,0.045553008978958,0.0280074530563956,2.1266744626505325,0,0
2005-08-08,12.307142857142855,0.6419047912516844,0.0,3.719152427829859,0.0019495891052441,0.0364632042771289,0.0621713543238471,0.076856767575734,1.2292673048749847,0.0671428571428572,-0.005778271716502,0.0,-0.0033498688241798,0.3401360544217686,315.0842857142857,0.0,1.1428571428571428,2.7210884353741496,0.3278939564032949,-0.0441428571428572,-0.0082384935038838,0.0017859995630879,-0.0074257496592371,0.0137142857142859,-0.010927270256388,0.0,0.8325926904217501,0.0465323666782977,0.0236536527055579,2.125360242516671,0,0
2005-08-09,12.4,0.6601123718504973,0.0,3.278495887191557,0.0009134603725444,0.0322589969972255,0.0596045676731565,0.0777847410805428,1.1820847811437607,0.072,-0.0062363946768748,0.0,-0.0044785859170367,0.0,314.67,0.0,1.0,2.380952380952381,0.325672041300918,-0.0430000000000001,-0.0086153578645103,0.0013234369831134,-0.0076129834299192,0.0100000000000002,-0.0113090168603382,0.0,0.8328322849421986,0.0475117243776375,0.0192998523547202,2.1240460223828093,0,0
2005-08-10,12.56,0.6666884472271025,0.0,3.45956766404398,0.0015501312943651,0.0340015637016773,0.0649708961580713,0.080145587940223,1.0941977097247635,0.0567142857142857,-0.0020664970786594,0.0,-0.0054068947403017,0.0,315.37142857142857,0.0,0.8571428571428572,2.0408163265306123,0.4537264476453561,-0.0588571428571429,-0.0075090402683761,0.0016481171429447,-0.0069140626270231,-0.0068571428571426,-0.0099669731406641,0.1428571428571428,0.7509893163836817,0.0446205155089464,0.01821994006794,2.1185975346215886,0,0
2005-08-11,12.72,0.6732645226037077,0.0,3.640639440896403,0.0021868022161858,0.0357441304061291,0.0703372246429862,0.0825064347999031,1.0063106383057667,0.0414285714285714,0.0021034005195558,0.0,-0.0063352035635668,0.0,316.0728571428572,0.0,0.7142857142857143,1.7006802721088436,0.5817808539897941,-0.0747142857142857,-0.006402722672242,0.001972797302776,-0.006215141824127,-0.0237142857142855,-0.0086249294209899,0.2857142857142857,0.6691463478251647,0.0417293066402554,0.0171400277811598,2.1131490468603684,0,0
2005-08-12,12.88,0.6798405979803129,0.0,3.8217112177488257,0.0028234731380065,0.0374866971105809,0.075703553127901,0.0848672816595833,0.9184235668867696,0.0261428571428571,0.0062732981177711,0.0,-0.0072635123868319,0.0,316.7742857142857,0.0,0.5714285714285714,1.3605442176870748,0.7098352603342322,-0.0905714285714286,-0.0052964050761079,0.0022974774626073,-0.005516221021231,-0.0405714285714284,-0.0072828857013158,0.4285714285714285,0.5873033792666478,0.0388380977715644,0.0160601154943796,2.107700559099148,0,0
2005-08-13,13.04,0.6864166733569181,0.0,4.002782994601249,0.0034601440598272,0.0392292638150328,0.0810698816128158,0.0872281285192634,0.8305364954677728,0.0108571428571428,0.0104431957159864,0.0,-0.008191821210097,0.0,317.4757142857143,0.0,0.4285714285714286,1.020408163265306,0.8378896666786702,-0.1064285714285714,-0.0041900874799738,0.0026221576224386,-0.0048173002183349,-0.0574285714285713,-0.0059408419816417,0.5714285714285714,0.5054604107081309,0.0359468889028734,0.0149802032075994,2.102252071337927,0,0
2005-08-14,13.2,0.6929927487335233,0.0,4.183854771453672,0.0040968149816479,0.0409718305194846,0.0864362100977307,0.0895889753789435,0.7426494240487758,-0.0044285714285715,0.0146130933142017,0.0,-0.0091201300333621,0.0,318.1771428571428,0.0,0.2857142857142858,0.6802721088435375,0.965944073023108,-0.1222857142857142,-0.0030837698838397,0.0029468377822699,-0.0041183794154388,-0.0742857142857142,-0.0045987982619675,0.7142857142857142,0.4236174421496139,0.0330556800341824,0.0139002909208191,2.0968035835767065,0,0
2005-08-15,13.36,0.6995688241101286,0.0,4.364926548306094,0.0047334859034686,0.0427143972239364,0.0918025385826455,0.0919498222386237,0.6547623526297789,-0.0197142857142858,0.018782990912417,0.0,-0.0100484388566272,0.0,318.87857142857143,0.0,0.1428571428571429,0.3401360544217686,1.093998479367546,-0.1381428571428571,-0.0019774522877055,0.0032715179421012,-0.0034194586125428,-0.0911428571428571,-0.0032567545422934,0.8571428571428571,0.3417744735910969,0.0301644711654914,0.0128203786340389,2.0913550958154863,0,0
2005-08-16,13.52,0.7061448994867338,0.0,4.545998325158518,0.0053701568252892,0.0444569639283882,0.0971688670675604,0.0943106690983038,0.5668752812107819,-0.0350000000000001,0.0229528885106323,0.0,-0.0109767476798923,0.0,319.58,0.0,0.0,0.0,1.222052885711984,-0.1539999999999999,-0.0008711346915714,0.0035961981019325,-0.0027205378096467,-0.1080000000000001,-0.0019147108226192,1.0,0.2599315050325799,0.0272732622968004,0.0117404663472587,2.0859066080542656,0,0
2005-08-17,13.494285714285716,0.7171332453883831,0.0,4.879460418912201,0.0055605667151277,0.0476114981727802,0.0960475019873557,0.0830407628933106,0.6031607855610264,-0.0238571428571429,0.0223309839874975,0.0,-0.0093235744843106,0.0,319.2914285714286,0.0,0.0,0.0,1.2202328501809994,-0.1579999999999999,-0.000386194492958,0.0034164469831678,-0.0024011657283208,-0.1004285714285715,-0.0013716956293796,0.8571428571428572,0.2923883038472585,0.0270234444078329,0.010583210647286,2.0588251151840256,0,0
2005-08-18,13.468571428571428,0.7281215912900325,0.0,5.212922512665884,0.0057509766049663,0.0507660324171722,0.0949261369071511,0.0717708566883174,0.6394462899112708,-0.0127142857142857,0.0217090794643627,0.0,-0.0076704012887289,0.0,319.0028571428571,0.0,0.0,0.0,1.2184128146500144,-0.1619999999999999,9.874570565541931e-05,0.0032366958644031,-0.0020817936469949,-0.0928571428571429,-0.0008286804361399,0.7142857142857143,0.324845102661937,0.0267736265188654,0.0094259549473133,2.031743622313785,0,0
2005-08-19,13.442857142857145,0.7391099371916818,0.0,5.546384606419567,0.0059413864948048,0.0539205666615643,0.0938047718269465,0.0605009504833242,0.6757317942615153,-0.0015714285714285,0.0210871749412279,0.0,-0.0060172280931473,0.0,318.7142857142857,0.0,0.0,0.0,1.2165927791190296,-0.1659999999999999,0.0005836859042688,0.0030569447456384,-0.001762421565669,-0.0852857142857144,-0.0002856652429002,0.5714285714285714,0.3573019014766155,0.0265238086298979,0.0082686992473405,2.004662129443545,0,0
2005-08-20,13.417142857142856,0.7500982830933312,0.0,5.87984670017325,0.0061317963846433,0.0570751009059563,0.0926834067467419,0.049231044278331,0.7120172986117599,0.0095714285714285,0.0204652704180931,0.0,-0.0043640548975656,0.0,318.42571428571426,0.0,0.0,0.0,1.2147727435880449,-0.1699999999999999,0.0010686261028823,0.0028771936268737,-0.0014430494843431,-0.0777142857142858,0.0002573499503393,0.4285714285714286,0.3897587002912941,0.0262739907409304,0.0071114435473678,1.9775806365733049,0,0
2005-08-21,13.391428571428571,0.7610866289949805,0.0,6.213308793926933,0.0063222062744818,0.0602296351503483,0.0915620416665373,0.0379611380733378,0.7483028029620042,0.0207142857142857,0.0198433658949583,0.0,-0.002710881701984,0.0,318.13714285714286,0.0,0.0,0.0,1.21295270805706,-0.1739999999999999,0.0015535663014957,0.002697442508109,-0.0011236774030172,-0.0701428571428572,0.000800365143579,0.2857142857142858,0.4222154991059726,0.0260241728519628,0.0059541878473951,1.9504991437030643,0,0
2005-08-22,13.365714285714285,0.7720749748966299,0.0,6.546770887680615,0.0065126161643203,0.0633841693947403,0.0904406765863327,0.0266912318683446,0.7845883073122488,0.0318571428571429,0.0192214613718235,0.0,-0.0010577085064023,0.0,317.8485714285714,0.0,0.0,0.0,1.2111326725260751,-0.1779999999999999,0.0020385065001091,0.0025176913893443,-0.0008043053216912,-0.0625714285714287,0.0013433803368186,0.1428571428571429,0.4546722979206511,0.0257743549629953,0.0047969321474224,1.923417650832824,0,0
2005-08-23,13.34,0.7830633207982792,0.0,6.880232981434298,0.0067030260541588,0.0665387036391323,0.089319311506128,0.0154213256633514,0.8208738116624933,0.0430000000000001,0.0185995568486887,0.0,0.0005954646891793,0.0,317.56,0.0,0.0,0.0,1.2093126369950904,-0.1819999999999999,0.0025234466987226,0.0023379402705796,-0.0004849332403653,-0.0550000000000001,0.0018863955300583,0.0,0.4871290967353296,0.0255245370740278,0.0036396764474497,1.896336157962584,0,0
2005-08-24,13.384285714285712,0.7679033473230428,0.0,6.858582330478009,0.0063392277724237,0.0663359906114162,0.0871664065938198,0.0083457375282521,0.8040996280329155,0.0602857142857144,0.0184317636932113,0.0,0.0002249718267172,0.0,319.50857142857143,0.0,0.0,0.0,1.1732053191382448,-0.1777142857142856,0.0020604591006356,0.0024783362916773,0.0002790959724459,-0.0484285714285715,0.0031632272281556,0.0,0.5023878890783346,0.029613439173466,0.0045171080474615,1.76715277036905,0,0
2005-08-25,13.428571428571429,0.7527433738478063,0.0,6.83693167952172,0.0059754294906885,0.0661332775837,0.0850135016815115,0.0012701493931528,0.7873254444033375,0.0775714285714287,0.0182639705377338,0.0,-0.0001455210357447,0.0,321.45714285714286,0.0,0.0,0.0,1.137098001281399,-0.1734285714285713,0.0015974715025487,0.0026187323127749,0.0010431251852573,-0.0418571428571429,0.0044400589262529,0.0,0.5176466814213396,0.0337023412729042,0.0053945396474732,1.6379693827755155,0,0
2005-08-26,13.472857142857142,0.7375834003725699,0.0,6.815281028565431,0.0056116312089534,0.0659305645559838,0.0828605967692033,-0.0058054387419464,0.7705512607737597,0.094857142857143,0.0180961773822564,0.0,-0.0005160138982068,0.0,323.4057142857143,0.0,0.0,0.0,1.1009906834245533,-0.1691428571428569,0.0011344839044617,0.0027591283338726,0.0018071543980686,-0.0352857142857143,0.0057168906243501,0.0,0.5329054737643446,0.0377912433723424,0.006271971247485,1.5087859951819813,0,0
2005-08-27,13.517142857142858,0.7224234268973335,0.0,6.7936303776091425,0.0052478329272182,0.0657278515282676,0.0807076918568951,-0.0128810268770457,0.7537770771441819,0.1121428571428573,0.017928384226779,0.0,-0.0008865067606688,0.0,325.3542857142857,0.0,0.0,0.0,1.0648833655677077,-0.1648571428571426,0.0006714963063747,0.0028995243549702,0.00257118361088,-0.0287142857142857,0.0069937223224474,0.0,0.5481642661073497,0.0418801454717805,0.0071494028474968,1.379602607588447,0,0
2005-08-28,13.561428571428571,0.7072634534220971,0.0,6.771979726652853,0.0048840346454831,0.0655251385005514,0.0785547869445868,-0.019956615012145,0.737002893514604,0.1294285714285716,0.0177605910713016,0.0,-0.0012569996231309,0.0,327.30285714285714,0.0,0.0,0.0,1.0287760477108618,-0.1605714285714283,0.0002085087082878,0.0030399203760678,0.0033352128236914,-0.0221428571428571,0.0082705540205447,0.0,0.5634230584503547,0.0459690475712187,0.0080268344475086,1.250419219994913,0,0
2005-08-29,13.605714285714289,0.6921034799468606,0.0,6.750329075696564,0.0045202363637479,0.0653224254728352,0.0764018820322786,-0.0270322031472443,0.7202287098850261,0.1467142857142858,0.0175927979158242,0.0,-0.0016274924855929,0.0,329.25142857142856,0.0,0.0,0.0,0.9926687298540162,-0.156285714285714,-0.0002544788897991,0.0031803163971655,0.0040992420365027,-0.0155714285714285,0.009547385718642,0.0,0.5786818507933597,0.0500579496706569,0.0089042660475204,1.1212358324013785,0,0
2005-08-30,13.65,0.6769435064716242,0.0,6.728678424740275,0.0041564380820128,0.065119712445119,0.0742489771199703,-0.0341077912823436,0.7034545262554482,0.1640000000000001,0.0174250047603468,0.0,-0.001997985348055,0.0,331.2,0.0,0.0,0.0,0.9565614119971704,-0.1519999999999997,-0.000717466487886,0.0033207124182631,0.0048632712493141,-0.0089999999999998,0.0108242174167393,0.0,0.5939406431363646,0.0541468517700951,0.0097816976475321,0.9920524448078444,0,0
2005-08-31,13.547142857142855,0.8132181917560161,0.0,6.567285302271016,0.0052769480952528,0.0635994706888864,0.0713459755901747,-0.0321328705928116,0.7522047954506396,0.1487142857142858,0.0192015785042269,0.0,-0.0014594909754937,0.0,330.9371428571429,0.0,0.0,0.0,0.934301992981094,-0.1535714285714282,0.0005194296346802,0.0041308187889917,0.0052633461189841,-0.0008571428571427,0.0112031173876833,0.0,0.6573139323294218,0.058863350732854,0.0039488618900603,1.027562943283527,0,0
2005-09-01,13.444285714285714,0.949492877040408,0.0,6.405892179801758,0.0063974581084928,0.0620792289326538,0.0684429740603791,-0.0301579499032795,0.8009550646458309,0.1334285714285715,0.020978152248107,0.0,-0.0009209966029324,0.0,330.6742857142857,0.0,0.0,0.0,0.9120425739650176,-0.1551428571428568,0.0017563257572465,0.0049409251597202,0.0056634209886541,0.0072857142857143,0.0115820173586274,0.0,0.7206872215224789,0.0635798496956129,-0.0018839738674115,1.0630734417592094,0,0
2005-09-02,13.34142857142857,1.0857675623248,0.0,6.244499057332499,0.0075179681217328,0.0605589871764212,0.0655399725305835,-0.0281830292137475,0.8497053338410223,0.1181428571428572,0.0227547259919871,0.0,-0.0003825022303711,0.0,330.4114285714286,0.0,0.0,0.0,0.8897831549489411,-0.1567142857142854,0.0029932218798128,0.0057510315304488,0.0060634958583242,0.0154285714285715,0.0119609173295715,0.0,0.7840605107155361,0.0682963486583719,-0.0077168096248834,1.098583940234892,0,0
2005-09-03,13.23857142857143,1.222042247609192,0.0,6.083105934863241,0.0086384781349729,0.0590387454201886,0.0626369710007879,-0.0262081085242155,0.8984556030362136,0.1028571428571428,0.0245312997358672,0.0,0.0001559921421901,0.0,330.1485714285714,0.0,0.0,0.0,0.8675237359328647,-0.158285714285714,0.0042301180023791,0.0065611379011774,0.0064635707279942,0.0235714285714286,0.0123398173005155,0.0,0.8474337999085932,0.0730128476211308,-0.0135496453823553,1.1340944387105747,0,0
2005-09-04,13.135714285714286,1.3583169328935838,0.0,5.921712812393982,0.0097589881482129,0.057518503663956,0.0597339694709923,-0.0242331878346835,0.947205872231405,0.0875714285714285,0.0263078734797474,0.0,0.0006944865147514,0.0,329.8857142857143,0.0,0.0,0.0,0.8452643169167883,-0.1598571428571426,0.0054670141249454,0.0073712442719059,0.0068636455976643,0.0317142857142857,0.0127187172714596,0.0,0.9108070891016504,0.0777293465838897,-0.0193824811398272,1.1696049371862574,0,0
2005-09-05,13.032857142857145,1.4945916181779757,0.0,5.7603196899247235,0.0108794981614529,0.0559982619077233,0.0568309679411967,-0.0222582671451515,0.9959561414265964,0.0722857142857142,0.0280844472236275,0.0,0.0012329808873127,0.0,329.62285714285713,0.0,0.0,0.0,0.8230048979007117,-0.1614285714285712,0.0067039102475117,0.0081813506426345,0.0072637204673343,0.0398571428571429,0.0130976172424037,0.0,0.9741803782947076,0.0824458455466486,-0.0252153168972991,1.2051154356619398,0,0
2005-09-06,12.93,1.6308663034623676,0.0,5.5989265674554645,0.0120000081746929,0.0544780201514907,0.0539279664114011,-0.0202833464556195,1.0447064106217876,0.0569999999999999,0.0298610209675076,0.0,0.0017714752598739,0.0,329.36,0.0,0.0,0.0,0.8007454788846353,-0.1629999999999998,0.007940806370078,0.0089914570133631,0.0076637953370043,0.048,0.0134765172133478,0.0,1.0375536674877646,0.0871623445094076,-0.031048152654771,1.2406259341376225,0,0
2005-09-07,12.852857142857143,1.630360461677451,0.0,5.778482879264936,0.0116606786787931,0.0561683415863124,0.0525428084172025,-0.0277085557618818,1.0735060803112295,0.0708571428571428,0.0269895186418402,0.0,0.0015719240511583,0.0,327.7371428571429,0.0,0.0,0.0,0.7619141920684565,-0.1558571428571427,0.0077307429137074,0.0085087087685166,0.0068955084721366,0.0475714285714286,0.0120112138529077,0.0,1.0342440000017354,0.0823127824358171,-0.027213796502399,1.233481578713581,0,0
2005-09-08,12.775714285714283,1.6298546198925343,0.0,5.958039191074408,0.0113213491828932,0.057858663021134,0.0511576504230038,-0.0351337650681442,1.102305750000672,0.0847142857142856,0.0241180163161727,0.0,0.0013723728424427,0.0,326.1142857142857,0.0,0.0,0.0,0.7230829052522776,-0.1487142857142855,0.0075206794573368,0.0080259605236701,0.0061272216072689,0.0471428571428571,0.0105459104924676,0.0,1.030934332515706,0.0774632203622266,-0.023379440350027,1.2263372232895402,0,0
2005-09-09,12.698571428571428,1.6293487781076177,0.0,6.13759550288388,0.0109820196869933,0.0595489844559557,0.0497724924288052,-0.0425589743744066,1.131105419690114,0.0985714285714285,0.0212465139905053,0.0,0.0011728216337271,0.0,324.49142857142857,0.0,0.0,0.0,0.6842516184360987,-0.1415714285714284,0.0073106160009662,0.0075432122788236,0.0053589347424011,0.0467142857142857,0.0090806071320275,0.0,1.027624665029677,0.0726136582886361,-0.0195450841976551,1.219192867865499,0,0
2005-09-10,12.621428571428572,1.6288429363227008,0.0,6.317151814693351,0.0106426901910935,0.0612393058907773,0.0483873344346065,-0.049984183680669,1.1599050893795562,0.1124285714285713,0.0183750116648379,0.0,0.0009732704250116,0.0,322.86857142857144,0.0,0.0,0.0,0.6454203316199199,-0.1344285714285713,0.0071005525445957,0.007060464033977,0.0045906478775334,0.0462857142857142,0.0076153037715874,0.0,1.0243149975436476,0.0677640962150457,-0.0157107280452831,1.2120485124414575,0,0
2005-09-11,12.544285714285715,1.6283370945377842,0.0,6.496708126502822,0.0103033606951936,0.062929627325599,0.0470021764404079,-0.0574093929869313,1.1887047590689983,0.1262857142857142,0.0155035093391704,0.0,0.000773719216296,0.0,321.2457142857143,0.0,0.0,0.0,0.606589044803741,-0.1272857142857142,0.0068904890882251,0.0065777157891305,0.0038223610126656,0.0458571428571428,0.0061500004111473,0.0,1.0210053300576185,0.0629145341414552,-0.0118763718929111,1.2049041570174166,0,0
2005-09-12,12.467142857142855,1.6278312527528676,0.0,6.676264438312295,0.0099640311992937,0.0646199487604206,0.0456170184462092,-0.0648346022931937,1.2175044287584404,0.140142857142857,0.012632007013503,0.0,0.0005741680075804,0.0,319.62285714285713,0.0,0.0,0.0,0.5677577579875622,-0.1201428571428571,0.0066804256318545,0.006094967544284,0.0030540741477979,0.0454285714285713,0.0046846970507072,0.0,1.0176956625715892,0.0580649720678647,-0.0080420157405391,1.1977598015933757,0,0
2005-09-13,12.39,1.627325410967951,0.0,6.855820750121766,0.0096247017033939,0.0663102701952423,0.0442318604520106,-0.0722598115994561,1.2463040984478826,0.1539999999999999,0.0097605046878356,0.0,0.0003746167988648,0.0,318.0,0.0,0.0,0.0,0.5289264711713834,-0.1129999999999999,0.0064703621754839,0.0056122192994375,0.0022857872829301,0.0449999999999999,0.0032193936902671,0.0,1.01438599508556,0.0532154099942742,-0.0042076595881672,1.1906154461693343,0,0
2005-09-14,12.425714285714289,1.6288141435345966,0.0,6.774416140630831,0.0083588228886766,0.065546414396776,0.0514167998317438,-0.0623056813785913,1.2488945377828424,0.1565714285714285,0.0089475453028957,0.0,0.0014866265930291,0.0,319.02285714285716,0.0,0.0,0.0,0.5768686596872435,-0.1459999999999999,0.0072901601745551,0.0050194076231296,0.0018661233676041,0.0364285714285713,0.0019628567828169,0.0,1.037459538980838,0.0513334936342458,-0.0042340148266769,1.1350943600737913,0,0
2005-09-15,12.461428571428572,1.630302876101242,0.0,6.693011531139897,0.0070929440739592,0.0647825585983097,0.058601739211477,-0.0523515511577265,1.2514849771178025,0.1591428571428571,0.0081345859179559,0.0,0.0025986363871935,0.0,320.04571428571427,0.0,0.0,0.0,0.6248108482031037,-0.1789999999999999,0.0081099581736263,0.0044265959468217,0.0014464594522781,0.0278571428571427,0.0007063198753667,0.0,1.060533082876116,0.0494515772742173,-0.0042603700651867,1.0795732739782482,0,0
2005-09-16,12.497142857142858,1.631791608667888,0.0,6.611606921648962,0.0058270652592419,0.0640187027998435,0.0657866785912102,-0.0423974209368617,1.2540754164527623,0.1617142857142857,0.007321626533016,0.0,0.0037106461813579,0.0,321.06857142857143,0.0,0.0,0.0,0.6727530367189638,-0.2119999999999999,0.0089297561726975,0.0038337842705139,0.0010267955369521,0.0192857142857141,-0.0005502170320834,0.0,1.083606626771394,0.0475696609141889,-0.0042867253036965,1.024052187882705,0,0
2005-09-17,12.532857142857145,1.6332803412345336,0.0,6.5302023121580275,0.0045611864445246,0.0632548470013772,0.0729716179709434,-0.0324432907159969,1.2566658557877222,0.1642857142857143,0.0065086671480762,0.0,0.0048226559755222,0.0,322.0914285714286,0.0,0.0,0.0,0.720695225234824,-0.2449999999999999,0.0097495541717687,0.003240972594206,0.0006071316216261,0.0107142857142856,-0.0018067539395336,0.0,1.1066801706666718,0.0456877445541605,-0.0043130805422062,0.9685311017871618,0,0
2005-09-18,12.56857142857143,1.6347690738011793,0.0,6.448797702667092,0.0032953076298073,0.062490991202911,0.0801565573506765,-0.0224891604951321,1.259256295122682,0.1668571428571429,0.0056957077631363,0.0,0.0059346657696866,0.0,323.11428571428576,0.0,0.0,0.0,0.7686374137506842,-0.2779999999999999,0.0105693521708399,0.0026481609178981,0.0001874677063001,0.002142857142857,-0.0030632908469839,0.0,1.1297537145619498,0.043805828194132,-0.004339435780716,0.9130100156916188,0,0
2005-09-19,12.604285714285714,1.6362578063678248,0.0,6.367393093176158,0.00202942881509,0.0617271354044447,0.0873414967304097,-0.0125350302742674,1.261846734457642,0.1694285714285715,0.0048827483781965,0.0,0.007046675563851,0.0,324.13714285714286,0.0,0.0,0.0,0.8165796022665444,-0.3109999999999999,0.0113891501699111,0.0020553492415902,-0.0002321962090257,-0.0064285714285715,-0.0043198277544341,0.0,1.152827258457228,0.0419239118341036,-0.0043657910192258,0.8574889295960757,0,0
